id,data_criacao,cliente,vendedor,servico,etapa,valor,origem,data_fechamento,motivo_perda
OP-00230,2024-11-18,Lead 00230,Carlos Souza,Certificado Digital,Fechado Perdido,38642,Indicação,2024-02-14,Sem fit
OP-00231,2024-01-12,Lead 00231,Ana Silva,BPO Financeiro,Fechado Ganho,7882,Indicação,2024-03-17,N/A
OP-00232,2024-12-01,Lead 00232,Carlos Souza,Tributário,Qualificação,13594,Facebook,2026-12-31,N/A
OP-00233,2024-11-07,Lead 00233,Bruna Rocha,BPO Financeiro,Fechado Perdido,23034,Indicação,2024-07-12,Concorrente
OP-00234,2024-05-11,Lead 00234,Ana Silva,Certificado Digital,Fechado Ganho,14417,Orgânico,2024-01-10,N/A
OP-00235,2024-09-20,Lead 00235,João Oliveira,BPO RH,Qualificação,34762,Outro,2026-12-31,N/A
OP-00236,2024-09-10,Lead 00236,Ana Silva,Contabilidade,Fechado Perdido,28001,Google Ads,2024-06-20,Preço
OP-00237,2024-08-12,Lead 00237,Mariana Lima,Contabilidade,Proposta,19316,Facebook,2026-12-31,N/A
OP-00238,2024-09-25,Lead 00238,Bruna Rocha,Contabilidade,Prospecção,21019,Instagram,2026-12-31,N/A
OP-00239,2024-11-14,Lead 00239,Mariana Lima,BPO Financeiro,Prospecção,37060,Orgânico,2026-12-31,N/A
OP-00240,2024-04-28,Lead 00240,Pedro Costa,Certificado Digital,Proposta,1214,Facebook,2026-12-31,N/A
OP-00241,2024-07-03,Lead 00241,João Oliveira,Certificado Digital,Fechado Ganho,25415,Facebook,2024-03-18,N/A
OP-00242,2024-07-08,Lead 00242,Ana Silva,Tributário,Qualificação,25063,Evento,2026-12-31,N/A
OP-00243,2024-12-20,Lead 00243,Pedro Costa,BPO RH,Fechado Perdido,21301,Orgânico,2024-06-25,Sem fit
OP-00244,2024-05-25,Lead 00244,Mariana Lima,Certificado Digital,Fechado Perdido,9859,Facebook,2024-03-03,Concorrente
OP-00245,2024-02-11,Lead 00245,Bruna Rocha,Tributário,Proposta,9605,Outro,2026-12-31,N/A
OP-00246,2024-03-15,Lead 00246,Carlos Souza,Legalização,Proposta,40632,Facebook,2026-12-31,N/A
OP-00247,2024-08-02,Lead 00247,João Oliveira,Contabilidade,Fechado Ganho,38547,Orgânico,2024-04-08,N/A
OP-00248,2024-10-21,Lead 00248,Carlos Souza,Legalização,Negociação,13272,Google Ads,2026-12-31,N/A
OP-00249,2024-10-16,Lead 00249,Bruna Rocha,Certificado Digital,Prospecção,27210,Evento,2026-12-31,N/A
OP-00250,2024-07-23,Lead 00250,Bruna Rocha,Contabilidade,Qualificação,9267,Instagram,2026-12-31,N/A
OP-00251,2024-08-15,Lead 00251,Ana Silva,BPO RH,Fechado Perdido,8508,Facebook,2024-10-17,N/A
OP-00252,2024-09-05,Lead 00252,Carlos Souza,Tributário,Prospecção,25398,Facebook,2026-12-31,N/A
OP-00253,2024-10-01,Lead 00253,Pedro Costa,BPO Financeiro,Proposta,26695,Google Ads,2026-12-31,N/A
OP-00254,2024-02-09,Lead 00254,Ana Silva,Tributário,Proposta,37823,Outro,2026-12-31,N/A
OP-00255,2024-11-24,Lead 00255,Mariana Lima,BPO RH,Fechado Ganho,29072,Evento,2024-09-15,N/A
OP-00256,2024-04-20,Lead 00256,Bruna Rocha,Legalização,Negociação,25087,Indicação,2026-12-31,N/A
OP-00257,2024-02-16,Lead 00257,Mariana Lima,BPO Financeiro,Fechado Ganho,3180,LinkedIn,2024-05-15,N/A
OP-00258,2024-06-28,Lead 00258,Mariana Lima,BPO RH,Fechado Perdido,40407,Evento,2024-02-26,Timing
OP-00259,2024-05-19,Lead 00259,Pedro Costa,Legalização,Proposta,23030,Google Ads,2026-12-31,N/A
OP-00260,2024-09-06,Lead 00260,Carlos Souza,Contabilidade,Negociação,10739,Orgânico,2026-12-31,N/A
OP-00261,2024-08-18,Lead 00261,Bruna Rocha,BPO Financeiro,Fechado Ganho,12631,Outro,2024-05-28,N/A
OP-00262,2024-10-27,Lead 00262,Bruna Rocha,BPO RH,Fechado Ganho,25663,Instagram,2024-11-05,N/A
OP-00263,2024-12-20,Lead 00263,João Oliveira,BPO Financeiro,Proposta,8134,Orgânico,2026-12-31,N/A
OP-00264,2024-05-04,Lead 00264,Bruna Rocha,Certificado Digital,Fechado Ganho,36722,Google Ads,2024-09-05,N/A
OP-00265,2024-12-05,Lead 00265,Carlos Souza,BPO Financeiro,Proposta,7326,Instagram,2026-12-31,N/A
OP-00266,2024-08-22,Lead 00266,Pedro Costa,Legalização,Qualificação,22984,Orgânico,2026-12-31,N/A
OP-00267,2024-05-15,Lead 00267,João Oliveira,BPO Financeiro,Qualificação,7751,LinkedIn,2026-12-31,N/A
OP-00268,2024-12-21,Lead 00268,Carlos Souza,Tributário,Fechado Ganho,35757,Indicação,2024-08-17,N/A
OP-00269,2024-08-05,Lead 00269,Ana Silva,Legalização,Prospecção,31048,Instagram,2026-12-31,N/A
OP-00270,2024-06-18,Lead 00270,João Oliveira,Certificado Digital,Prospecção,11811,Evento,2026-12-31,N/A
OP-00271,2024-03-18,Lead 00271,Pedro Costa,BPO RH,Prospecção,23410,Outro,2026-12-31,N/A
OP-00272,2024-10-19,Lead 00272,Mariana Lima,BPO RH,Fechado Ganho,20496,Orgânico,2024-06-08,N/A
OP-00273,2024-08-25,Lead 00273,Ana Silva,Contabilidade,Qualificação,35547,Outro,2026-12-31,N/A
OP-00274,2024-08-15,Lead 00274,Bruna Rocha,BPO Financeiro,Fechado Perdido,28864,Orgânico,2024-09-16,Concorrente
OP-00275,2024-02-05,Lead 00275,João Oliveira,BPO Financeiro,Qualificação,40718,Outro,2026-12-31,N/A
OP-00276,2024-03-02,Lead 00276,João Oliveira,Contabilidade,Negociação,4222,Google Ads,2026-12-31,N/A
OP-00277,2024-08-05,Lead 00277,Carlos Souza,Contabilidade,Proposta,27213,LinkedIn,2026-12-31,N/A
OP-00278,2024-05-11,Lead 00278,Bruna Rocha,Contabilidade,Fechado Ganho,8000,Instagram,2024-04-19,N/A
OP-00279,2024-11-11,Lead 00279,João Oliveira,Tributário,Qualificação,21413,LinkedIn,2026-12-31,N/A
OP-00280,2024-02-16,Lead 00280,Pedro Costa,BPO RH,Prospecção,30892,Indicação,2026-12-31,N/A
OP-00281,2024-06-09,Lead 00281,Pedro Costa,Contabilidade,Fechado Perdido,36089,Facebook,2024-12-24,Timing
OP-00282,2024-11-19,Lead 00282,Carlos Souza,Tributário,Proposta,1859,Orgânico,2026-12-31,N/A
OP-00283,2024-11-20,Lead 00283,Pedro Costa,BPO RH,Qualificação,22223,Instagram,2026-12-31,N/A
OP-00284,2024-06-07,Lead 00284,João Oliveira,Certificado Digital,Prospecção,17815,Indicação,2026-12-31,N/A
OP-00285,2024-09-04,Lead 00285,Pedro Costa,Certificado Digital,Qualificação,38443,Indicação,2026-12-31,N/A
OP-00286,2024-07-18,Lead 00286,Ana Silva,Contabilidade,Fechado Ganho,35378,Outro,2024-02-15,N/A
OP-00287,2024-05-07,Lead 00287,João Oliveira,Certificado Digital,Qualificação,39869,Google Ads,2026-12-31,N/A
OP-00288,2024-07-24,Lead 00288,Ana Silva,Legalização,Fechado Perdido,5648,Indicação,2024-06-13,N/A
OP-00289,2024-07-21,Lead 00289,Pedro Costa,Certificado Digital,Fechado Perdido,16397,Google Ads,2024-07-18,Timing
OP-00290,2024-03-16,Lead 00290,Ana Silva,BPO Financeiro,Proposta,3319,Evento,2026-12-31,N/A
OP-00291,2024-12-17,Lead 00291,Bruna Rocha,Legalização,Fechado Ganho,20685,LinkedIn,2024-12-20,N/A
OP-00292,2024-11-23,Lead 00292,Ana Silva,Contabilidade,Fechado Perdido,14535,Orgânico,2024-03-24,Preço
OP-00293,2024-10-06,Lead 00293,Carlos Souza,BPO RH,Proposta,24905,Facebook,2026-12-31,N/A
OP-00294,2024-07-09,Lead 00294,Mariana Lima,BPO Financeiro,Qualificação,11645,Google Ads,2026-12-31,N/A
OP-00295,2024-02-08,Lead 00295,Mariana Lima,Certificado Digital,Prospecção,12769,Indicação,2026-12-31,N/A
OP-00296,2024-09-08,Lead 00296,Mariana Lima,Tributário,Qualificação,20514,Google Ads,2026-12-31,N/A
OP-00297,2024-08-14,Lead 00297,Ana Silva,Certificado Digital,Fechado Perdido,3845,LinkedIn,2024-05-18,Timing
OP-00298,2024-05-13,Lead 00298,Carlos Souza,BPO Financeiro,Prospecção,10400,Indicação,2026-12-31,N/A
OP-00299,2024-09-12,Lead 00299,Pedro Costa,BPO Financeiro,Fechado Perdido,29262,LinkedIn,2024-05-16,N/A
OP-00300,2024-11-04,Lead 00300,Ana Silva,Contabilidade,Prospecção,13414,Facebook,2026-12-31,N/A
OP-00301,2024-08-20,Lead 00301,Bruna Rocha,Certificado Digital,Prospecção,7740,Facebook,2026-12-31,N/A
OP-00302,2024-10-23,Lead 00302,João Oliveira,BPO Financeiro,Proposta,32504,Instagram,2026-12-31,N/A
OP-00303,2024-03-17,Lead 00303,Bruna Rocha,Certificado Digital,Negociação,13101,Facebook,2026-12-31,N/A
OP-00304,2024-12-20,Lead 00304,João Oliveira,Contabilidade,Fechado Perdido,35777,Google Ads,2024-03-07,N/A
OP-00305,2024-07-15,Lead 00305,Ana Silva,Certificado Digital,Fechado Ganho,35803,Orgânico,2024-06-11,N/A
OP-00306,2024-03-21,Lead 00306,Carlos Souza,Contabilidade,Proposta,1579,Orgânico,2026-12-31,N/A
OP-00307,2024-03-15,Lead 00307,Ana Silva,Tributário,Prospecção,14876,Orgânico,2026-12-31,N/A
OP-00308,2024-10-13,Lead 00308,João Oliveira,Tributário,Negociação,30877,Outro,2026-12-31,N/A
OP-00309,2024-09-25,Lead 00309,João Oliveira,Certificado Digital,Prospecção,2032,Evento,2026-12-31,N/A
OP-00310,2024-05-03,Lead 00310,Bruna Rocha,Legalização,Prospecção,14300,Orgânico,2026-12-31,N/A
OP-00311,2024-04-15,Lead 00311,Ana Silva,Tributário,Prospecção,22081,Indicação,2026-12-31,N/A
OP-00312,2024-05-24,Lead 00312,Carlos Souza,BPO RH,Prospecção,1754,Indicação,2026-12-31,N/A
OP-00313,2024-05-23,Lead 00313,Ana Silva,Tributário,Proposta,29806,Facebook,2026-12-31,N/A
OP-00314,2024-05-22,Lead 00314,Bruna Rocha,Certificado Digital,Prospecção,39068,Evento,2026-12-31,N/A
OP-00315,2024-08-01,Lead 00315,Carlos Souza,Certificado Digital,Prospecção,28381,Google Ads,2026-12-31,N/A
OP-00316,2024-10-22,Lead 00316,João Oliveira,BPO Financeiro,Negociação,9588,Indicação,2026-12-31,N/A
OP-00317,2024-11-17,Lead 00317,Carlos Souza,Legalização,Fechado Ganho,27423,Google Ads,2024-02-14,N/A
OP-00318,2024-09-06,Lead 00318,Ana Silva,Contabilidade,Fechado Ganho,6362,Instagram,2024-03-04,N/A
OP-00319,2024-04-27,Lead 00319,Ana Silva,BPO Financeiro,Prospecção,22598,Facebook,2026-12-31,N/A
OP-00320,2024-06-17,Lead 00320,Ana Silva,BPO Financeiro,Proposta,16465,Google Ads,2026-12-31,N/A
OP-00321,2024-09-11,Lead 00321,Mariana Lima,BPO RH,Fechado Ganho,34121,Facebook,2024-11-01,N/A
OP-00322,2024-11-27,Lead 00322,Carlos Souza,Certificado Digital,Negociação,3622,LinkedIn,2026-12-31,N/A
OP-00323,2024-04-03,Lead 00323,Ana Silva,Certificado Digital,Negociação,8635,Facebook,2026-12-31,N/A
OP-00324,2024-10-14,Lead 00324,Carlos Souza,BPO Financeiro,Fechado Perdido,28858,Outro,2024-12-06,Concorrente
OP-00325,2024-05-23,Lead 00325,Ana Silva,BPO RH,Fechado Ganho,34270,Facebook,2024-11-08,N/A
OP-00326,2024-03-05,Lead 00326,Carlos Souza,BPO Financeiro,Negociação,24139,Indicação,2026-12-31,N/A
OP-00327,2024-03-17,Lead 00327,João Oliveira,Tributário,Proposta,2288,Outro,2026-12-31,N/A
OP-00328,2024-01-24,Lead 00328,João Oliveira,Tributário,Qualificação,3359,LinkedIn,2026-12-31,N/A
OP-00329,2024-01-09,Lead 00329,Pedro Costa,Contabilidade,Qualificação,31471,Google Ads,2026-12-31,N/A
OP-00330,2024-06-01,Lead 00330,Carlos Souza,Certificado Digital,Proposta,11306,Instagram,2026-12-31,N/A
OP-00331,2024-06-14,Lead 00331,Bruna Rocha,Tributário,Negociação,18781,Facebook,2026-12-31,N/A
OP-00332,2024-05-13,Lead 00332,Ana Silva,BPO RH,Negociação,19151,Indicação,2026-12-31,N/A
OP-00333,2024-08-26,Lead 00333,Carlos Souza,BPO RH,Fechado Ganho,25797,Outro,2024-02-03,N/A
OP-00334,2024-06-05,Lead 00334,Bruna Rocha,Legalização,Prospecção,34517,Google Ads,2026-12-31,N/A
OP-00335,2024-05-20,Lead 00335,Ana Silva,Certificado Digital,Qualificação,39717,Orgânico,2026-12-31,N/A
OP-00336,2024-09-10,Lead 00336,Ana Silva,Contabilidade,Proposta,9536,Evento,2026-12-31,N/A
OP-00337,2024-02-24,Lead 00337,Bruna Rocha,BPO Financeiro,Fechado Perdido,3520,Facebook,2024-09-11,N/A
OP-00338,2024-05-16,Lead 00338,João Oliveira,BPO Financeiro,Fechado Ganho,38636,Google Ads,2024-10-25,N/A
OP-00339,2024-10-08,Lead 00339,Ana Silva,Legalização,Prospecção,21188,Facebook,2026-12-31,N/A
OP-00340,2024-03-24,Lead 00340,Pedro Costa,Legalização,Qualificação,6809,Evento,2026-12-31,N/A
OP-00341,2024-09-05,Lead 00341,Bruna Rocha,BPO RH,Prospecção,36212,Evento,2026-12-31,N/A
OP-00342,2024-06-08,Lead 00342,Mariana Lima,Certificado Digital,Qualificação,11745,Orgânico,2026-12-31,N/A
OP-00343,2024-10-15,Lead 00343,Mariana Lima,Legalização,Fechado Perdido,32233,Facebook,2024-09-21,Sem fit
OP-00344,2024-11-12,Lead 00344,Bruna Rocha,Contabilidade,Fechado Perdido,15705,Indicação,2024-06-25,Preço
OP-00345,2024-04-19,Lead 00345,Mariana Lima,Certificado Digital,Fechado Perdido,39124,LinkedIn,2024-05-12,N/A
OP-00346,2024-02-22,Lead 00346,Bruna Rocha,BPO RH,Negociação,29489,Instagram,2026-12-31,N/A
OP-00347,2024-11-24,Lead 00347,João Oliveira,Certificado Digital,Proposta,3538,Facebook,2026-12-31,N/A
OP-00348,2024-09-05,Lead 00348,Pedro Costa,Certificado Digital,Negociação,25982,Orgânico,2026-12-31,N/A
OP-00349,2024-05-24,Lead 00349,Mariana Lima,BPO RH,Fechado Ganho,2914,Outro,2024-11-15,N/A
OP-00350,2024-11-16,Lead 00350,Ana Silva,BPO Financeiro,Qualificação,10948,Outro,2026-12-31,N/A
OP-00351,2024-06-10,Lead 00351,Ana Silva,Contabilidade,Negociação,5617,Instagram,2026-12-31,N/A
OP-00352,2024-05-10,Lead 00352,Ana Silva,BPO Financeiro,Prospecção,32381,Evento,2026-12-31,N/A
OP-00353,2024-01-25,Lead 00353,Pedro Costa,Legalização,Negociação,30793,Facebook,2026-12-31,N/A
OP-00354,2024-12-13,Lead 00354,João Oliveira,Tributário,Prospecção,37071,Facebook,2026-12-31,N/A
OP-00355,2024-06-06,Lead 00355,João Oliveira,BPO Financeiro,Qualificação,15848,Indicação,2026-12-31,N/A
OP-00356,2024-04-02,Lead 00356,Bruna Rocha,Certificado Digital,Negociação,31990,Outro,2026-12-31,N/A
OP-00357,2024-12-28,Lead 00357,Pedro Costa,Contabilidade,Negociação,39856,Google Ads,2026-12-31,N/A
OP-00358,2024-05-27,Lead 00358,Mariana Lima,Certificado Digital,Fechado Perdido,6078,LinkedIn,2024-05-24,Preço
OP-00359,2024-01-09,Lead 00359,Carlos Souza,BPO Financeiro,Fechado Ganho,4253,Google Ads,2024-05-01,N/A
OP-00360,2024-09-07,Lead 00360,Bruna Rocha,Contabilidade,Prospecção,37208,Indicação,2026-12-31,N/A
OP-00361,2024-03-04,Lead 00361,João Oliveira,BPO RH,Fechado Perdido,34675,Outro,2024-10-13,Concorrente
OP-00362,2024-07-03,Lead 00362,Bruna Rocha,BPO RH,Proposta,19278,Facebook,2026-12-31,N/A
OP-00363,2024-10-23,Lead 00363,Bruna Rocha,Tributário,Prospecção,2953,Indicação,2026-12-31,N/A
OP-00364,2024-02-23,Lead 00364,João Oliveira,Legalização,Qualificação,20427,Orgânico,2026-12-31,N/A
OP-00365,2024-09-03,Lead 00365,João Oliveira,BPO Financeiro,Qualificação,20345,Instagram,2026-12-31,N/A
OP-00366,2024-02-01,Lead 00366,Ana Silva,Contabilidade,Qualificação,40552,Orgânico,2026-12-31,N/A
OP-00367,2024-03-23,Lead 00367,Bruna Rocha,Tributário,Proposta,1326,LinkedIn,2026-12-31,N/A
OP-00368,2024-11-03,Lead 00368,Carlos Souza,BPO Financeiro,Proposta,7629,Google Ads,2026-12-31,N/A
OP-00369,2024-10-16,Lead 00369,Pedro Costa,Certificado Digital,Qualificação,5755,Facebook,2026-12-31,N/A
OP-00370,2024-09-14,Lead 00370,Bruna Rocha,Tributário,Qualificação,6912,Instagram,2026-12-31,N/A
OP-00371,2024-11-08,Lead 00371,Carlos Souza,BPO Financeiro,Proposta,6185,Indicação,2026-12-31,N/A
OP-00372,2024-06-02,Lead 00372,João Oliveira,Legalização,Proposta,4781,LinkedIn,2026-12-31,N/A
OP-00373,2024-07-05,Lead 00373,Mariana Lima,BPO Financeiro,Fechado Perdido,17579,Evento,2024-02-03,Timing
OP-00374,2024-06-25,Lead 00374,Bruna Rocha,Tributário,Fechado Perdido,28696,Orgânico,2024-04-14,Concorrente
OP-00375,2024-08-16,Lead 00375,Ana Silva,BPO Financeiro,Prospecção,9803,Orgânico,2026-12-31,N/A
OP-00376,2024-12-10,Lead 00376,Bruna Rocha,BPO RH,Negociação,6107,Orgânico,2026-12-31,N/A
OP-00377,2024-02-09,Lead 00377,Carlos Souza,Contabilidade,Proposta,3807,Evento,2026-12-31,N/A
OP-00378,2024-06-21,Lead 00378,Mariana Lima,BPO Financeiro,Fechado Perdido,12554,Outro,2024-03-09,Sem fit
OP-00379,2024-07-17,Lead 00379,João Oliveira,Certificado Digital,Fechado Perdido,25617,Google Ads,2024-09-27,Timing
OP-00380,2024-02-21,Lead 00380,Mariana Lima,BPO Financeiro,Fechado Perdido,35425,Orgânico,2024-07-16,Timing
OP-00381,2024-11-18,Lead 00381,Pedro Costa,Contabilidade,Proposta,24879,Indicação,2026-12-31,N/A
OP-00382,2024-02-19,Lead 00382,João Oliveira,Contabilidade,Prospecção,13884,Instagram,2026-12-31,N/A
OP-00383,2024-05-15,Lead 00383,João Oliveira,Tributário,Qualificação,27474,Google Ads,2026-12-31,N/A
OP-00384,2024-01-21,Lead 00384,Mariana Lima,BPO RH,Proposta,24979,Indicação,2026-12-31,N/A
OP-00385,2024-02-02,Lead 00385,Mariana Lima,Legalização,Proposta,27993,Google Ads,2026-12-31,N/A
OP-00386,2024-07-13,Lead 00386,Carlos Souza,Certificado Digital,Qualificação,11806,Google Ads,2026-12-31,N/A
OP-00387,2024-03-18,Lead 00387,Carlos Souza,Legalização,Prospecção,8081,Instagram,2026-12-31,N/A
OP-00388,2024-09-16,Lead 00388,Carlos Souza,Tributário,Qualificação,24733,Evento,2026-12-31,N/A
OP-00389,2024-04-16,Lead 00389,Carlos Souza,Legalização,Negociação,33726,LinkedIn,2026-12-31,N/A
OP-00390,2024-01-26,Lead 00390,Mariana Lima,BPO Financeiro,Prospecção,13610,Instagram,2026-12-31,N/A
OP-00391,2024-01-01,Lead 00391,João Oliveira,BPO RH,Negociação,37190,Indicação,2026-12-31,N/A
OP-00392,2024-03-25,Lead 00392,Pedro Costa,BPO Financeiro,Fechado Perdido,24853,Outro,2024-03-14,Sem fit
OP-00393,2024-11-15,Lead 00393,Pedro Costa,BPO Financeiro,Fechado Ganho,36091,Instagram,2024-07-21,N/A
OP-00394,2024-01-15,Lead 00394,João Oliveira,Legalização,Fechado Perdido,24243,LinkedIn,2024-09-06,Sem fit
OP-00395,2024-09-26,Lead 00395,Carlos Souza,Legalização,Proposta,15639,Outro,2026-12-31,N/A
OP-00396,2024-01-10,Lead 00396,Bruna Rocha,Certificado Digital,Fechado Ganho,15172,Google Ads,2024-09-07,N/A
OP-00397,2024-03-05,Lead 00397,Ana Silva,BPO Financeiro,Qualificação,3780,Evento,2026-12-31,N/A
OP-00398,2024-03-04,Lead 00398,Pedro Costa,BPO RH,Prospecção,19966,Instagram,2026-12-31,N/A
OP-00399,2024-03-14,Lead 00399,Pedro Costa,Legalização,Fechado Ganho,28019,LinkedIn,2024-09-03,N/A
OP-00400,2024-03-08,Lead 00400,João Oliveira,BPO RH,Fechado Perdido,24101,Instagram,2024-07-16,Timing
OP-00401,2024-01-26,Lead 00401,Bruna Rocha,Contabilidade,Fechado Perdido,19230,Orgânico,2024-05-07,Concorrente
OP-00402,2024-09-17,Lead 00402,Mariana Lima,BPO Financeiro,Qualificação,10970,Orgânico,2026-12-31,N/A
OP-00403,2024-02-15,Lead 00403,Carlos Souza,BPO Financeiro,Fechado Ganho,11745,Facebook,2024-05-17,N/A
OP-00404,2024-07-02,Lead 00404,Carlos Souza,Legalização,Proposta,38674,Google Ads,2026-12-31,N/A
OP-00405,2024-03-26,Lead 00405,Mariana Lima,Tributário,Qualificação,13651,Facebook,2026-12-31,N/A
OP-00406,2024-02-22,Lead 00406,Bruna Rocha,BPO Financeiro,Proposta,8074,Indicação,2026-12-31,N/A
OP-00407,2024-09-12,Lead 00407,João Oliveira,BPO RH,Prospecção,23584,Google Ads,2026-12-31,N/A
OP-00408,2024-05-19,Lead 00408,Pedro Costa,Legalização,Negociação,15436,Facebook,2026-12-31,N/A
OP-00409,2024-12-08,Lead 00409,Pedro Costa,Contabilidade,Fechado Perdido,21444,Instagram,2024-04-06,Preço
OP-00410,2024-02-28,Lead 00410,Bruna Rocha,Contabilidade,Qualificação,18010,Outro,2026-12-31,N/A
OP-00411,2024-08-25,Lead 00411,Carlos Souza,BPO RH,Negociação,35696,Orgânico,2026-12-31,N/A
OP-00412,2024-06-25,Lead 00412,Mariana Lima,Tributário,Prospecção,12292,Instagram,2026-12-31,N/A
OP-00413,2024-04-15,Lead 00413,Ana Silva,Certificado Digital,Qualificação,24701,Outro,2026-12-31,N/A
OP-00414,2024-08-03,Lead 00414,Bruna Rocha,BPO RH,Prospecção,21132,Facebook,2026-12-31,N/A
OP-00415,2024-01-19,Lead 00415,João Oliveira,Contabilidade,Negociação,16415,Facebook,2026-12-31,N/A
OP-00416,2024-04-17,Lead 00416,Bruna Rocha,Legalização,Fechado Ganho,8017,Orgânico,2024-07-09,N/A
OP-00417,2024-06-13,Lead 00417,Carlos Souza,Contabilidade,Proposta,23657,Instagram,2026-12-31,N/A
OP-00418,2024-10-28,Lead 00418,Ana Silva,Legalização,Negociação,39313,Orgânico,2026-12-31,N/A
OP-00419,2024-07-25,Lead 00419,Pedro Costa,BPO RH,Negociação,9105,LinkedIn,2026-12-31,N/A
OP-00420,2024-12-09,Lead 00420,Carlos Souza,Legalização,Negociação,28484,Outro,2026-12-31,N/A
OP-00421,2024-03-17,Lead 00421,Ana Silva,Contabilidade,Fechado Ganho,28167,Google Ads,2024-02-05,N/A
OP-00422,2024-02-01,Lead 00422,Ana Silva,Contabilidade,Negociação,27598,Facebook,2026-12-31,N/A
OP-00423,2024-11-12,Lead 00423,Carlos Souza,Tributário,Fechado Ganho,21945,LinkedIn,2024-11-06,N/A
OP-00424,2024-03-11,Lead 00424,Bruna Rocha,Legalização,Prospecção,35952,Orgânico,2026-12-31,N/A
OP-00425,2024-12-19,Lead 00425,Pedro Costa,Contabilidade,Prospecção,20695,Evento,2026-12-31,N/A
OP-00426,2024-01-19,Lead 00426,Carlos Souza,BPO Financeiro,Fechado Ganho,33672,LinkedIn,2024-05-25,N/A
OP-00427,2024-01-08,Lead 00427,Pedro Costa,BPO Financeiro,Negociação,4346,Indicação,2026-12-31,N/A
OP-00428,2024-07-24,Lead 00428,Bruna Rocha,Legalização,Prospecção,7528,Outro,2026-12-31,N/A
OP-00429,2024-05-18,Lead 00429,Pedro Costa,Contabilidade,Fechado Perdido,14856,Google Ads,2024-11-12,Sem fit
OP-00430,2024-05-17,Lead 00430,Pedro Costa,BPO RH,Proposta,5664,Evento,2026-12-31,N/A
OP-00431,2024-05-06,Lead 00431,Pedro Costa,Contabilidade,Negociação,9745,Indicação,2026-12-31,N/A
OP-00432,2024-05-17,Lead 00432,Ana Silva,Legalização,Proposta,34490,Google Ads,2026-12-31,N/A
OP-00433,2024-12-01,Lead 00433,Bruna Rocha,Tributário,Fechado Perdido,14384,Instagram,2024-10-13,Timing
OP-00434,2024-08-26,Lead 00434,Ana Silva,Contabilidade,Proposta,9638,Instagram,2026-12-31,N/A
OP-00435,2024-03-21,Lead 00435,Bruna Rocha,Contabilidade,Fechado Perdido,7075,Evento,2024-02-09,Concorrente
OP-00436,2024-02-27,Lead 00436,João Oliveira,Tributário,Fechado Ganho,18911,Instagram,2024-03-28,N/A
OP-00437,2024-04-09,Lead 00437,Carlos Souza,Tributário,Proposta,36077,Evento,2026-12-31,N/A
OP-00438,2024-11-12,Lead 00438,Bruna Rocha,BPO Financeiro,Fechado Ganho,6846,Facebook,2024-08-09,N/A
OP-00439,2024-04-13,Lead 00439,João Oliveira,Legalização,Proposta,15628,LinkedIn,2026-12-31,N/A
OP-00440,2024-12-18,Lead 00440,João Oliveira,Certificado Digital,Prospecção,29062,Orgânico,2026-12-31,N/A
OP-00441,2024-01-02,Lead 00441,Bruna Rocha,Contabilidade,Fechado Ganho,2997,Google Ads,2024-04-23,N/A
OP-00442,2024-02-13,Lead 00442,João Oliveira,Certificado Digital,Fechado Perdido,6683,Orgânico,2024-05-24,N/A
